Year;Tm;Player;Age;PER;TS%;TRB%;AST%;STL%
1998;SAC;Mark Hendrickson;23;9.4;0.468;10.8;8.3;1.8
1998;DEN;Bryant Stith;27;9.2;0.447;5.3;12.1;1.6
1998;SEA;Jerome Kersey;35;12.6;0.447;11.3;9.6;3.9
1998;GSW;Jason Caffey;24;13.4;0.509;12.8;8;0.9
1998;CHI;Jason Caffey;24;14.4;0.548;14;8;1
1998;DET;Rick Mahorn;39;7.8;0.49;16.4;3.3;1.1
1998;VAN;Michael Smith;25;15;0.551;16.8;12.6;1.9
1998;PHI;Joe Smith;22;12.9;0.503;10.9;7.1;1.4
1998;TOR;Shawn Respert;25;12.9;0.552;5.9;10.4;2.2
1998;MIL;Andrew Lang;31;8.5;0.452;13.5;3.5;1.4
1998;MIN;Doug West;30;5.6;0.416;6.8;9.4;0.8
1998;SAS;Reggie Geary;24;6.8;0.392;5.6;16.6;2.9
1998;MIA;Keith Askins;30;5.5;0.426;8.7;6.4;2.2
1998;DAL;Chris Anstey;23;13.2;0.455;12.8;8.7;2.4
1998;NJN;Lucious Harris;27;10.4;0.475;4.5;9.4;3.3
1998;PHI;Terry Cummings;36;12.9;0.49;13;5.6;1.8
1998;GSW;Adonal Foyle;22;9.2;0.418;15;3.5;1
1998;WAS;Darvin Ham;24;9.2;0.531;11.7;3.6;1.7
1998;PHO;Cedric Ceballos;28;19.2;0.564;13.9;9.6;1.8
1998;ORL;Anfernee Hardaway;26;15.9;0.479;7.2;20.4;2.5
1998;BOS;Tyus Edney;24;17.8;0.523;5.2;36.3;4.2
1998;SAC;Otis Thorpe;35;14.4;0.498;14.8;16.1;1.5
1998;POR;Rick Brunson;25;9.6;0.481;5.2;24.8;2.1
1998;DEN;Joe Wolf;33;5.1;0.347;12;7.9;1.7
1998;GSW;Todd Fuller;23;11.8;0.473;17.1;2.8;0.5
1998;CHI;Jud Buechler;29;14.1;0.554;7.3;12.8;2
1998;DAL;Martin Muursepp;23;14.9;0.528;10.5;8.5;2.6
1998;HOU;Emanual Davis;29;9.2;0.581;4.6;15.4;1.5
1998;POR;Walt Williams;27;14;0.513;8;15.3;1.7
1998;DET;Theo Ratliff;24;13;0.566;12.3;4.1;1.1
1998;ORL;Brian Evans;24;12;0.454;8.9;9.8;2.2
1998;WAS;Ledell Eackles;31;12.2;0.542;7.8;4.6;1.6
1998;GSW;Latrell Sprewell;27;15.1;0.47;5;24.1;1.8
1998;SEA;David Wingate;34;8.6;0.491;8.6;10.4;2.1
1998;DAL;Eric Riley;27;11.2;0.461;13.6;6.5;1.5
1998;UTA;Chris Morris;32;14.7;0.498;13.2;7.5;2.5
1998;SAC;Mahmoud Abdul-Rauf;28;10.5;0.405;3.9;19.7;1.6
1998;MIL;Jerald Honeycutt;23;11.8;0.497;10.7;11.1;2
1998;NYK;Terry Cummings;36;14.6;0.501;15.3;9.3;1.6
1998;SAS;Carl Herrera;31;8.1;0.437;10.2;7.3;2
1998;PHI;Brian Shaw;31;10;0.411;7.3;28.4;1.5
1998;SAS;Cory Alexander;24;11.1;0.512;5.4;23.2;2.7
1998;PHO;Dennis Scott;29;11.9;0.541;5.9;7.6;1.1
1998;MIN;Reggie Jordan;30;15.3;0.515;11.3;15.1;3.7
1998;ATL;Ed Gray;22;13;0.492;5.6;12.8;1.7
1998;DET;Aaron McKie;25;10.1;0.478;8.6;12.9;2.7
1998;CHH;Vernon Maxwell;32;13.2;0.539;5.7;14.6;1.6
1998;CHI;Bill Wennington;34;9.4;0.461;9.8;6.7;0.5
1998;GSW;Duane Ferrell;32;6.4;0.389;5.4;9;2.4
1998;VAN;Bobby Hurley;26;7.9;0.435;3.8;32.2;1.1
1998;MIL;Jamie Feick;23;12.1;0.472;16.8;5.5;3
1998;BOS;Pervis Ellison;30;13.1;0.589;14.4;10.3;2.3
1998;POR;Vincent Askew;31;6.7;0.464;8.9;12.5;2.3
1998;MIL;Ricky Pierce;38;9.8;0.455;6.2;12.5;1.1
1998;SAS;Malik Rose;23;10.1;0.485;12.1;7.5;2.7
1998;LAL;Sean Rooks;28;13.4;0.512;15.7;8.2;0.2
1998;UTA;Jacque Vaughn;22;6.9;0.457;5.6;30.8;1.2
1998;SAC;Bobby Hurley;26;10.2;0.488;4.8;30.1;1.6
1998;ATL;Greg Anderson;33;10.4;0.444;17.4;5.9;2.6
1998;CHI;Joe Kleine;36;5.5;0.408;11.1;11.2;0.5
1998;DAL;Bubba Wells;23;11.1;0.474;9.6;14.3;2
1998;BOS;Kenny Anderson;27;20.4;0.531;5.9;43.4;3.5
1998;POR;John Crotty;28;7;0.457;4.9;25.5;1.4
1998;LAL;Jon Barry;28;13.3;0.518;5.6;19.7;3.3
1998;BOS;John Thomas;22;10.2;0.571;11.2;5.4;2.7
1998;CHH;Travis Williams;28;13.7;0.488;15.2;9.2;2.6
1998;DAL;Cedric Ceballos;28;19.4;0.552;11;13.3;1.6
1998;MIA;Duane Causwell;29;9.2;0.443;16;2.2;1.1
1998;POR;Gary Grant;32;16.1;0.529;7.8;38.5;2.5
1998;TOR;Gary Trent;23;14.9;0.474;16.4;7;1.2
1998;LAL;Mario Bennett;24;22.2;0.573;20.1;9;2.8
1998;DET;Eric Montross;26;9.4;0.46;18;1.8;0.9
1998;NJN;Kevin Edwards;32;8.1;0.404;5.6;11.1;3.1
1998;TOR;Popeye Jones;27;13.4;0.443;16.2;8.6;1.5
1998;TOR;Carlos Rogers;26;13.1;0.534;10.4;7.4;1.3
1998;SAC;Michael Smith;25;12.9;0.465;16;12.4;2.3
1998;DEN;Priest Lauderdale;24;10;0.458;17.1;11.6;1.1
1998;DEN;Harold Ellis;27;18.1;0.591;8.6;10.5;3
1998;PHI;Eric Montross;26;6.7;0.397;15.7;3.3;1.1
1998;NJN;Brian Evans;24;12;0.523;9.1;11.5;1.1
1998;ORL;David Benoit;29;11.8;0.453;11.3;4.5;1.5
1998;GSW;David Vaughn;24;10.8;0.442;16.9;9.7;1.6
1998;DET;Scot Pollard;22;13.3;0.555;13.9;4.7;1.4
1998;CLE;Scott Brooks;32;13.9;0.528;5.9;25.3;3.1
1998;CHH;Donald Royal;31;8.9;0.488;7.3;7.8;1.1
1998;TOR;Chris Garner;22;5.6;0.363;4.6;23.1;3.7
1998;DAL;Robert Pack;28;9;0.413;6.5;23.5;3.7
1998;SEA;Nate McMillan;33;12.7;0.46;8.6;28.6;2.7
1998;PHI;Doug Overton;28;5.2;0.443;2.9;21.2;1.5
1998;CLE;Carl Thomas;28;10;0.508;8.3;5.4;3.1
1998;SAC;Chris Robinson;23;11.4;0.461;6.8;18;2.3
1998;LAC;Loy Vaught;29;7.8;0.428;14;4.4;0.8
1998;LAC;Charles Smith;22;11.1;0.491;4.2;12.9;2
1998;MIA;Brent Barry;26;11.2;0.52;6.3;12.8;3
1998;ATL;Chris Crawford;22;20.4;0.536;9.4;6.4;2.6
1998;ATL;Drew Barry;24;10.7;0.64;8;29.2;2.1
1998;VAN;Ivano Newbill;27;7.6;0.413;15.9;5.3;2.1
1998;IND;Austin Croshere;22;7.7;0.412;11.1;5.4;2
1998;GSW;Gerald Madkins;28;9.8;0.499;3.3;27.9;2.8
1998;CHI;Dickey Simpkins;25;11.9;0.646;7.5;10.8;0.9
1998;DET;Charles O'Bannon;22;10.5;0.423;8.4;12;2.1
1998;BOS;Zan Tabak;27;9.2;0.486;14.7;7.9;1.1
1998;ATL;Anthony Miller;26;16.4;0.571;18.1;2.2;3.6
1998;DEN;Kiwane Garris;23;8.7;0.447;5;21.4;1.7
1998;NYK;Anthony Bowie;34;12.9;0.596;7;8.5;1.5
1998;ORL;Kevin Ollie;25;9.9;0.508;4.9;25.8;1.8
1998;DAL;Shawn Respert;25;10.3;0.471;7;14.2;1.2
1998;DAL;Kevin Ollie;25;7.9;0.434;5.5;22.7;1.5
1998;MIA;Marty Conlon;30;17.2;0.541;12.9;9.8;2.4
1998;TOR;Alvin Williams;23;7.3;0.42;5.7;14.5;2
1998;CLE;Mitchell Butler;27;4.8;0.36;6.6;13.7;2.1
1998;VAN;Anthony Peeler;28;15.2;0.529;5.7;19.5;2.3
1998;PHI;Benoit Benjamin;33;12.5;0.581;15.5;2.5;1.1
1998;PHI;Anthony Parker;22;14;0.501;7.6;16.4;3
1998;GSW;Dickey Simpkins;25;9;0.454;12.5;13.5;1.3
1998;IND;Mark Pope;25;3.4;0.402;8.1;5.5;0.8
1998;CLE;Shawnelle Scott;25;10.6;0.501;19.3;6.8;1.7
1998;NJN;Xavier McDaniel;34;4.3;0.373;10;7;0.9
1998;NYK;Herb Williams;39;6.1;0.398;9.8;3.6;1.8
1998;CHH;Tony Farmer;28;13.9;0.477;11.4;4.6;3.2
1998;ORL;Vernon Maxwell;32;9.4;0.453;4.5;13;0.7
1998;TOR;John Thomas;22;6.8;0.509;12.1;3.6;0.9
1998;CLE;Henry James;32;10.6;0.582;5.5;5.3;0.3
1998;PHO;Marko Milic;20;18.4;0.644;9;13.5;3.2
1998;NJN;David Vaughn;24;12.1;0.595;17.6;1.9;1.6
1998;MIN;Micheal Williams;31;13.9;0.512;4.9;28.7;2.9
1998;NJN;Rony Seikaly;32;6.8;0.397;13.7;7.7;1
1998;MIN;DeJuan Wheat;24;13.5;0.504;4.2;25.3;2.1
1998;WAS;God Shammgod;21;9.2;0.428;2.7;38.1;2.5
1998;MIN;Bill Curley;25;7.8;0.495;10.9;4;1.1
1998;DEN;Eric Williams;25;17;0.489;8.5;16.1;1.5
1998;VAN;Chris Robinson;23;4.7;0.423;5.2;11.7;2.6
1998;CHI;Rusty LaRue;24;7.3;0.466;3.3;5.7;1.2
1998;GSW;Brandon Williams;22;2.9;0.357;5.7;3.6;2.2
1998;GSW;Carl Thomas;28;11;0.447;3.8;12;1.9
1998;ORL;Kevin Edwards;32;13.1;0.435;8.7;17.5;2
1998;HOU;Charles Jones;40;7.8;0.689;11.2;5.7;0.4
1998;PHI;Rex Walters;27;9.7;0.576;4.1;26.2;2.1
1998;MIL;Litterial Green;27;5.4;0.393;3.4;18.7;1.7
1998;NYK;Brooks Thompson;27;11.2;0.529;5;32.3;2.7
1998;WAS;Lorenzo Williams;28;14.1;0.727;13.3;4.1;0.9
1998;PHI;Kebu Stewart;24;14;0.541;16.2;3;2.4
1998;MIA;Rex Walters;27;14.2;0.659;8.1;21.6;1.5
1998;ORL;Johnny Taylor;23;4.4;0.431;7.1;1.6;1.5
1998;IND;Mark West;37;5.1;0.486;8.6;3;1
1998;LAC;James Collins;24;15.3;0.482;7.7;5.4;3
1998;SAS;Brad Lohaus;33;5.2;0.426;6.8;7.4;0.5
1998;BOS;Dontae' Jones;22;3.8;0.386;5.8;9.9;1.1
1998;SAC;Kevin Salvadori;27;2.1;0.16;12.8;4.7;0
1998;ATL;Randy Livingston;22;5.2;0.352;4.3;8.8;4.7
1998;TOR;Lloyd Daniels;30;13.5;0.509;4.8;8.2;1.9
1998;ORL;Jason Lawson;23;21.5;0.67;19.9;10.7;2.8
1998;MIL;Tony Smith;29;6.4;0.369;5.3;19.8;3.3
1998;WAS;Tim Legler;31;-4.5;0.217;3;5.3;0.7
1998;SEA;Eric Snow;24;2.2;0.456;3.2;27.6;0
1998;DAL;Kurt Thomas;25;6.4;0.399;18.3;8.4;0.7
1998;MIA;Todd Day;28;14.8;0.429;5.1;18.1;5.5
1998;TOR;Roy Rogers;24;3.9;0.346;9.7;2.2;0.8
1998;DET;Steve Henson;29;14.1;0.619;1.8;11.9;0.8
1998;ATL;Brian Oliver;29;6.3;0.361;8.7;5.4;0.9
1998;NJN;Yinka Dare;25;4.5;0.279;16.4;2.4;0
1998;GSW;B.J. Armstrong;30;6.3;0.385;6.3;16.5;3.6
1998;CLE;Greg Graham;27;2.1;0.621;1.1;18.3;1
1998;SEA;Stephen Howard;27;9.8;0.432;13.5;9.1;3
1998;NJN;Jack Haley;34;7.2;0.404;17;0;0
1998;MIL;Jeff Nordgaard;24;11.6;0.41;17.8;10;2.2
1998;CLE;Tony Dumas;25;5.4;0.526;6.5;18.3;0
1998;PHO;Brooks Thompson;27;11.4;0.459;6.3;11.5;4.6
1998;POR;Alton Lister;39;2.4;0.375;14.5;3.4;1.2
1998;TOR;Sharone Wright;25;10.7;0.508;11.5;15.5;0
1998;SAS;Willie Burton;29;21.4;0.514;12.1;4.3;2.5
1998;PHO;Horacio Llamas Grey;24;8.6;0.472;25;4;1.2
1998;NJN;Don MacLean;28;-6.5;0.15;6.9;0;0
1998;DEN;George Zidek;24;12.7;0.444;18.2;4.1;0
1998;VAN;Larry Robinson;30;15.8;0.428;16.8;4;5.1
1998;NYK;Pete Myers;34;16.3;0.554;15;12.6;5.4
1998;UTA;William Cunningham;23;8.7;0.444;13.1;4;2.8
1998;HOU;Joe Stephens;25;17.7;0.441;9.6;5.7;2.9
1998;BOS;Roy Rogers;24;8.2;0.394;8;4;2.8
1998;CHH;Tony Delk;24;2.4;0.82;3.6;13.3;0
1998;ORL;Spud Webb;34;3.2;0.466;5.2;26.7;1.6
1998;SAC;Derek Grimm;23;7.9;0.47;6.5;0;4.6
1998;SEA;James Cotton;22;12.5;0.481;10.9;0;1.6
1998;MIA;Charles Smith;22;-0.5;0.265;14.7;10.5;3.4
1998;TOR;Tim Kempton;34;0.4;0.286;8.8;9.2;1.6
1998;MIN;Clifford Rozier;25;-1.7;0.466;11.4;0;0
1998;MIL;Tim Breaux;27;11.6;0.421;4.1;11.1;3.5
1998;MIA;Antonio Lang;25;14.9;0.704;10.1;5.6;3.8
1998;WAS;Lawrence Moten;25;-0.2;0.305;2.1;16.7;0
1998;BOS;Reggie Hanson;29;6.9;0.5;13.6;5.9;4
1998;POR;Carlos Rogers;26;8.1;0.5;4.7;12.4;2.1
1998;UTA;Troy Hudson;21;19.1;0.429;5.4;35.1;4.7
1998;GSW;Jeff Grayer;32;13.5;0.714;9.3;8;4.6
1998;SEA;George Zidek;24;2.3;0.349;10.9;7.1;0
1998;ORL;Donald Royal;31;-1.6;0.322;13.1;8.6;3.1
1998;CHI;Keith Booth;23;13.8;0.579;13.5;9;0
1998;TOR;Ed Stokes;26;6.4;0.387;13.2;8.6;3
1998;ATL;Donald Whiteside;28;0.7;0.347;3.7;9.4;0
1998;CHH;Muggsy Bogues;33;20.6;0.51;3.8;40;6.7
1998;ORL;Carl Thomas;28;27.8;0.765;0;15.4;0
1998;ORL;Tim Kempton;34;-5.1;0;3.9;9.5;0
1998;NYK;Ben Davis;25;7.7;0.2;27.7;0;4.2
1998;POR;Sean Higgins;29;-15.1;0;0;0;8.9
1998;IND;Etdrick Bohannon;24;-10.3;0;32.8;12.3;0
1998;CHH;Jeff Grayer;32;-20;0;0;12.1;0
1998;WAS;Jimmy Oliver;28;19.7;0.625;11.4;17.3;0
1998;PHI;Tom Chambers;38;31.5;1.042;11.5;0;10.6
1998;LAL;Shea Seals;22;4.9;0.205;25.1;0;5.7
1998;POR;Dontonio Wingfield;23;-7.1;0.129;25.8;0;0
1998;CHI;David Vaughn;24;23.3;0.725;9.5;0;0
1998;TOR;Bob McCann;33;-7.3;0;11.2;0;0
1998;CHH;Michael McDonald;28;-22.1;0;15.1;0;0
1998;DAL;Adrian Caldwell;31;0;0;0;0;0
1998;PHI;William Cunningham;23;33.3;0;100;0;0
1999;PHO;Jason Kidd;25;22.5;0.527;9.6;44;3
1999;DAL;Michael Finley;25;19.2;0.517;7.2;19.9;1.7
1999;VAN;Shareef Abdur-Rahim;22;20.7;0.53;10.9;17.6;1.8
1999;HOU;Scottie Pippen;33;16.8;0.53;9.4;24.4;2.6
1999;SEA;Gary Payton;30;23.1;0.519;7;41.3;2.9
1999;PHI;Allen Iverson;23;22.2;0.508;6.9;24.2;3
1999;SAS;Tim Duncan;22;23.2;0.541;16.3;12.1;1.2
1999;ORL;Anfernee Hardaway;27;16.7;0.488;8.5;25.1;3.1
1999;DEN;Antonio McDyess;24;21.7;0.515;16;8.7;2
1999;WAS;Mitch Richmond;33;15.5;0.527;5.2;11.4;1.8
1999;LAL;Kobe Bryant;20;18.9;0.549;8.1;17.5;2
1999;DET;Grant Hill;26;23.9;0.543;11.7;33.6;2.4
1999;CHH;David Wesley;28;16.9;0.561;5.1;31.3;2.9
1999;UTA;Karl Malone;35;25.6;0.577;15.4;23;1.9
1999;ATL;Dikembe Mutombo;32;18.8;0.584;19.5;5.7;0.5
1999;NYK;Allan Houston;27;13.1;0.515;4.9;15;1.1
1999;SAC;Jason Williams;23;12.8;0.483;4.5;25.2;2.6
1999;DEN;Nick Van Exel;27;16.7;0.488;3.6;38.6;1.2
1999;IND;Reggie Miller;33;18.7;0.59;4.5;11.4;1.2
1999;HOU;Hakeem Olajuwon;36;23.1;0.559;15.7;9.5;2.5
1999;MIN;Kevin Garnett;22;22.4;0.493;15.4;21.3;2.3
1999;MIA;Tim Hardaway;32;18.8;0.511;5.2;39.6;1.8
1999;UTA;Bryon Russell;28;14.1;0.572;9.2;7.3;2.4
1999;TOR;Doug Christie;28;16.9;0.501;6.8;19.4;3.5
1999;SEA;Detlef Schrempf;36;18.4;0.573;12.1;18;1.2
1999;ATL;Mookie Blaylock;31;16.7;0.463;7.4;31.7;3.2
1999;SAC;Vlade Divac;30;18;0.533;15;19.2;1.2
1999;TOR;Vince Carter;22;19.6;0.516;9.3;17.2;1.7
1999;VAN;Mike Bibby;20;14.8;0.487;4.6;35.1;2.4
1999;DET;Lindsey Hunter;28;13.9;0.517;5.9;19.7;2.7
1999;MIA;Alonzo Mourning;28;24.6;0.563;17.5;8.7;1.1
1999;PHO;Clifford Robinson;32;18.3;0.559;7.6;12.8;2.3
1999;MIL;Ray Allen;23;18.9;0.564;7.4;18.8;1.7
1999;SAC;Chris Webber;25;19.5;0.491;16.7;17.8;1.7
1999;PHI;Eric Snow;25;12.9;0.499;5.5;29.5;3.2
1999;LAL;Shaquille O'Neal;26;30.6;0.584;18;14.4;1.1
1999;GSW;John Starks;33;13.9;0.447;5.2;25.2;2.2
1999;POR;Damon Stoudamire;25;14.7;0.462;5.8;32.8;1.6
1999;SAS;Avery Johnson;33;14;0.487;4;37.4;1.7
1999;ORL;Horace Grant;33;13.3;0.455;12.3;9.3;1.5
1999;CHI;Toni Kukoc;30;18.6;0.49;11.1;31.8;1.6
1999;SEA;Hersey Hawkins;32;14;0.554;7.1;12;2.6
1999;NYK;Larry Johnson;29;14.6;0.554;10.2;13.5;1.1
1999;TOR;Charles Oakley;35;10.8;0.479;13.3;17.1;1.5
1999;BOS;Paul Pierce;21;19.2;0.54;10.6;12.3;2.6
1999;WAS;Rod Strickland;32;20.2;0.488;7.6;45.9;2.5
1999;PHI;Theo Ratliff;25;16.9;0.539;14.5;3.3;1.5
1999;MIA;Dan Majerle;33;10.2;0.529;7.7;15.4;1.3
1999;MIA;P.J. Brown;29;15.8;0.527;13;7.7;1.6
1999;NJN;Kendall Gill;30;14.8;0.441;8.4;13.8;4.4
1999;ORL;Nick Anderson;31;15.3;0.493;10.2;10.7;2.2
1999;MIL;Glenn Robinson;26;19.7;0.523;10.5;12.5;1.6
1999;NJN;Keith Van Horn;23;19.6;0.519;12.6;8.3;1.4
1999;CHH;Bobby Phills;29;14.4;0.537;6.5;17.2;2
1999;NJN;Kerry Kittles;24;13.5;0.446;6.7;13.3;2.6
1999;PHO;Tom Gugliotta;29;20;0.545;14.2;13.6;2
1999;HOU;Michael Dickerson;23;11.5;0.554;3.1;10.4;0.9
1999;NYK;Charlie Ward;28;13.2;0.513;6.5;30.1;3.7
1999;SAS;David Robinson;33;24.9;0.564;17.8;12.1;2.4
1999;BOS;Ron Mercer;22;13.5;0.463;5.6;12.2;2.3
1999;BOS;Antoine Walker;22;17;0.476;13;15.2;2.1
1999;PHI;Matt Geiger;29;17.1;0.532;13.7;7.4;1.4
1999;WAS;Otis Thorpe;36;15;0.569;12.7;11.4;1.5
1999;HOU;Charles Barkley;35;23.1;0.546;19.8;22.1;1.5
1999;POR;Brian Grant;26;17;0.571;17.8;7.4;0.7
1999;CLE;Cedric Henderson;23;9.9;0.46;8.3;14.2;2.1
1999;SAS;Sean Elliott;30;12.6;0.493;7.9;13.3;0.9
1999;LAC;Maurice Taylor;22;15.2;0.505;9.5;8.9;0.6
1999;ORL;Darrell Armstrong;30;22.2;0.575;7;40.8;3.9
1999;DEN;Chauncey Billups;22;15.1;0.547;3.7;20.4;2.1
1999;SEA;Olden Polynice;34;11.8;0.461;16.6;4.7;0.7
1999;CLE;Shawn Kemp;29;23.6;0.578;16.8;14.9;1.8
1999;HOU;Cuttino Mobley;23;12.2;0.537;4.5;13.7;1.6
1999;CHI;Dickey Simpkins;26;13.4;0.53;13.8;8.4;1.4
1999;UTA;Jeff Hornacek;35;17.8;0.575;6.8;24.7;2
1999;WAS;Juwan Howard;25;17.1;0.51;12;14;1.6
1999;MIN;Joe Smith;23;16.6;0.486;14;7.9;1.2
1999;DEN;Danny Fortson;22;18.7;0.564;23.7;4;1.2
1999;GSW;Erick Dampier;23;11.8;0.439;14.4;6.4;1
1999;POR;Rasheed Wallace;24;16.7;0.566;9.8;7.8;1.8
1999;UTA;John Stockton;36;21.9;0.571;6.3;48.3;3.2
1999;GSW;Chris Mills;29;13;0.488;9.1;12.7;1.5
1999;POR;Isaiah Rider;27;13.7;0.486;8.2;14;1
1999;IND;Mark Jackson;33;17.9;0.513;7.9;45.4;1.7
1999;ATL;Grant Long;32;15.6;0.529;12.6;7.3;2.3
1999;DAL;Hubert Davis;28;10.9;0.545;3.5;10.8;0.8
1999;TOR;Dee Brown;30;13.9;0.529;4.3;18.8;2.2
1999;IND;Dale Davis;29;16.6;0.559;18;2.7;0.8
1999;SAC;Corliss Williamson;25;14.7;0.517;7.9;8.1;1.1
1999;MIA;Terry Porter;35;16.9;0.603;6.2;19.6;2
1999;DAL;Gary Trent;24;20.8;0.51;14.5;11;1.1
1999;POR;Arvydas Sabonis;34;20.4;0.546;16.8;16.2;1.4
1999;MIN;Sam Mitchell;35;14.1;0.472;7.6;12;1.4
1999;CLE;Wesley Person;27;14.4;0.546;6.7;11.9;1.5
1999;UTA;Greg Ostertag;25;12.8;0.523;15.8;2.8;0.5
1999;LAC;Lamond Murray;25;14.3;0.473;8.7;8.7;2.4
1999;PHI;George Lynch;28;12.8;0.461;12.3;10.1;3.5
1999;ATL;Steve Smith;29;17.9;0.526;6.7;19;1.5
1999;NYK;Patrick Ewing;36;19.4;0.491;17.1;7;1.3
1999;NYK;Chris Childs;31;11.1;0.544;6;25.8;1.9
1999;DAL;Shawn Bradley;26;19.6;0.527;17;5.2;1.5
1999;SAS;Mario Elie;35;14.5;0.593;6;11.5;1.9
1999;LAC;Tyrone Nesby;23;17;0.543;8;11.3;3.2
1999;LAC;Michael Olowokandi;23;11.8;0.445;16.5;3.4;1.1
1999;GSW;Bimbo Coles;30;14.8;0.496;4.9;30.6;1.9
1999;IND;Antonio Davis;30;16.7;0.535;16.1;4.4;1
1999;IND;Rik Smits;32;20.2;0.527;12.8;8.7;0.8
1999;DAL;Steve Nash;24;10.9;0.471;5;27.2;1.6
1999;WAS;Calbert Cheaney;27;8.8;0.433;6.5;9.6;1.6
1999;ORL;Isaac Austin;29;12;0.457;10.9;12.8;2
1999;GSW;Donyell Marshall;25;16.9;0.484;14.6;9.7;2
1999;PHO;George McCloud;31;13.6;0.591;7.6;10;1.9
1999;LAC;Eric Piatkowski;28;15.3;0.555;6.7;7.6;1.9
1999;IND;Jalen Rose;26;14.4;0.479;7.4;13.6;2.2
1999;NJN;Stephon Marbury;21;21.8;0.547;3.6;44.1;1.3
1999;NYK;Latrell Sprewell;28;16.7;0.503;7.5;15;2.1
1999;SEA;Dale Ellis;38;13.1;0.581;5.4;5.3;1.1
1999;WAS;Ben Wallace;24;16.2;0.539;18.2;2.3;2.2
1999;VAN;Felipe Lopez;24;11.8;0.498;8;9.5;2.2
1999;TOR;Kevin Willis;36;15.6;0.489;16.7;10.3;1.2
1999;SAC;Tariq Abdul-Wahad;24;11.8;0.486;8.1;6.5;2.1
1999;CHI;Mark Bryant;33;12.1;0.513;11.4;8;1.5
1999;DEN;Bryant Stith;28;10;0.498;5.2;11.4;1.2
1999;CHH;Chucky Brown;30;11.6;0.51;8.6;8.9;0.7
1999;DET;Jerry Stackhouse;24;15.2;0.509;5.5;18.5;1.6
1999;CLE;Brevin Knight;23;16.6;0.495;7;47.6;3.3
1999;PHO;Danny Manning;32;15.4;0.52;10.8;16.2;1.6
1999;PHO;Rex Chapman;31;11.8;0.46;5.1;15.2;1.5
1999;NYK;Kurt Thomas;26;13.1;0.489;14.3;8.9;2.1
1999;CHI;Brent Barry;27;12.9;0.514;7.2;19;1.9
1999;IND;Chris Mullin;35;18.1;0.616;8.1;12.2;2.2
1999;CHH;Derrick Coleman;31;15.6;0.496;16.4;12.1;1.1
1999;DET;Bison Dele;29;15.8;0.531;14.1;11.9;1.8
1999;POR;Jim Jackson;28;13.1;0.499;7.8;18.5;2
1999;SEA;Vin Baker;27;12.5;0.461;10.5;8.7;1.5
1999;CHH;Eddie Jones;27;19.8;0.563;6;19.8;4.2
1999;BOS;Dana Barros;31;17.7;0.576;5.1;29.9;2.4
1999;DET;Jerome Williams;25;18.2;0.558;18.5;3.4;3
1999;MIL;Michael Curry;30;8.7;0.507;5.7;10.5;2
1999;VAN;Tony Massenburg;31;15.9;0.527;13.2;4;1.2
1999;ATL;Alan Henderson;26;16;0.485;12.8;5.2;1.6
1999;CHI;Randy Brown;30;12.6;0.469;6.8;25.1;3.3
1999;LAC;Lorenzen Wright;23;14.7;0.512;18.8;4.8;1.2
1999;CHH;Elden Campbell;30;19.4;0.538;15.7;10.1;1.8
1999;LAL;Derek Fisher;24;12.1;0.497;4.7;25.8;2.8
1999;BOS;Tony Battie;22;15.5;0.541;15;7.7;1.4
1999;LAL;Derek Harper;37;12.8;0.506;3.5;25.4;2.1
1999;VAN;Cherokee Parks;26;9.5;0.445;12.8;5.7;1.3
1999;DET;Joe Dumars;35;15.1;0.568;3.7;21.5;1.1
1999;ORL;Matt Harpring;22;13;0.533;11.2;7.1;1.5
1999;CHI;Ron Harper;35;14.7;0.451;9.6;20.6;3
1999;TOR;Tracy McGrady;19;20.6;0.504;14.6;19.1;2.5
1999;VAN;Michael Smith;26;14.3;0.574;18.8;7.2;2.3
1999;MIL;Vinny Del Negro;32;12.3;0.481;5.6;25.5;1.7
1999;UTA;Shandon Anderson;25;12.8;0.511;7.5;9.7;2
1999;ATL;Tyrone Corbin;36;11.4;0.475;8;7.8;1.6
1999;CLE;Danny Ferry;32;11;0.562;6.1;9.7;1.2
1999;GSW;Antawn Jamison;22;16.6;0.487;15.2;5.9;1.9
1999;DET;Jud Buechler;30;12.2;0.553;7.7;9.1;1.9
1999;MIN;Dean Garrett;32;13.6;0.533;13.6;4.1;1.5
1999;TOR;Alvin Williams;24;10.4;0.477;4.5;20.7;2.6
1999;POR;Walt Williams;28;16.3;0.566;7.9;13.3;1.9
1999;IND;Travis Best;26;14.1;0.507;4.6;27.3;2.2
1999;MIA;Clarence Weatherspoon;28;17;0.607;14.1;6.1;1.5
1999;UTA;Howard Eisley;26;11.7;0.527;5.5;32;1.6
1999;MIL;Ervin Johnson;31;14.5;0.544;18.8;2.9;1.6
1999;SAC;Peja Stojakovic;21;13.5;0.496;7.4;10.8;2
1999;NJN;Jayson Williams;30;14.5;0.474;19.5;5.3;1.2
1999;GSW;Terry Cummings;37;16.2;0.479;13.5;10.8;2.5
1999;BOS;Kenny Anderson;28;16.7;0.513;5.7;32.5;1.7
1999;SAC;Vernon Maxwell;33;12.6;0.522;4.5;12.1;1.5
1999;CHH;Chuck Person;34;9.6;0.5;7.9;10.5;1.1
1999;PHI;Larry Hughes;20;16.7;0.474;11.1;15.3;2.4
